# Column 1: redshift
# Column 2: scale factor
# Column 3: Hubble parameter [km/s/Mpc]
# Column 4: Hubble parameter [Mpc^-1]
# Column 5: sigma8
# Column 6: velocity growth rate f = dlnD/dlna
# Column 7: vrms2 [km/s]
# Column 8: Delta Chi sigma2_hsv [Mpc/h,see Eq. 33 of Takada and Spergel 2013]
# Column 9: mvir  [Msun/h] (typical <M>)
# Column 10: mean galaxy number density ng_bar
# Column 11: mdel
# Column 12: mdel_prime
# Column 13: delta_prime
# Column 14: delta_prime
2.38811e-02 	 9.76676e-01 	 6.78908e+01 	 2.26459e-04 	 8.29090e-01 	 5.43725e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.51774e-02	 2.51774e-02	 1.13015e+14	 5.94443e+13	 2.50000e+00	 2.50000e+00
2.53029e-02 	 9.75322e-01 	 6.79382e+01 	 2.26617e-04 	 8.28467e-01 	 5.44573e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.51503e-02	 2.51503e-02	 1.12975e+14	 5.94571e+13	 2.50000e+00	 2.50000e+00
2.67267e-02 	 9.73969e-01 	 6.79857e+01 	 2.26776e-04 	 8.27844e-01 	 5.45421e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.51233e-02	 2.51233e-02	 1.12935e+14	 5.94699e+13	 2.50000e+00	 2.50000e+00
2.81524e-02 	 9.72618e-01 	 6.80334e+01 	 2.26935e-04 	 8.27221e-01 	 5.46268e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.50963e-02	 2.50963e-02	 1.12896e+14	 5.94826e+13	 2.50000e+00	 2.50000e+00
2.95802e-02 	 9.71270e-01 	 6.80812e+01 	 2.27095e-04 	 8.26591e-01 	 5.47116e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.50712e-02	 2.50712e-02	 1.12856e+14	 5.94953e+13	 2.50000e+00	 2.50000e+00
3.10099e-02 	 9.69923e-01 	 6.81293e+01 	 2.27255e-04 	 8.25960e-01 	 5.47964e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.50466e-02	 2.50466e-02	 1.12816e+14	 5.95080e+13	 2.50000e+00	 2.50000e+00
3.24416e-02 	 9.68578e-01 	 6.81775e+01 	 2.27416e-04 	 8.25329e-01 	 5.48811e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.50220e-02	 2.50220e-02	 1.12777e+14	 5.95207e+13	 2.50000e+00	 2.50000e+00
3.38753e-02 	 9.67235e-01 	 6.82258e+01 	 2.27577e-04 	 8.24699e-01 	 5.49659e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.49974e-02	 2.49974e-02	 1.12737e+14	 5.95334e+13	 2.50000e+00	 2.50000e+00
3.53109e-02 	 9.65893e-01 	 6.82743e+01 	 2.27739e-04 	 8.24069e-01 	 5.50507e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.49728e-02	 2.49728e-02	 1.12698e+14	 5.95460e+13	 2.50000e+00	 2.50000e+00
3.67486e-02 	 9.64554e-01 	 6.83230e+01 	 2.27901e-04 	 8.23439e-01 	 5.51355e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.49483e-02	 2.49483e-02	 1.12659e+14	 5.95586e+13	 2.50000e+00	 1.00000e+00
3.81883e-02 	 9.63216e-01 	 6.83719e+01 	 2.28064e-04 	 8.22810e-01 	 5.52203e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.49238e-02	 2.49238e-02	 1.12619e+14	 5.95712e+13	 2.50000e+00	 1.00000e+00
3.96299e-02 	 9.61881e-01 	 6.84209e+01 	 2.28228e-04 	 8.22182e-01 	 5.53051e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.48993e-02	 2.48993e-02	 1.12580e+14	 5.95838e+13	 2.50000e+00	 2.50000e+00
4.10736e-02 	 9.60547e-01 	 6.84701e+01 	 2.28392e-04 	 8.21554e-01 	 5.53899e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.48749e-02	 2.48749e-02	 1.12541e+14	 5.95964e+13	 2.50000e+00	 2.50000e+00
4.25193e-02 	 9.59215e-01 	 6.85195e+01 	 2.28556e-04 	 8.20926e-01 	 5.54747e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.48505e-02	 2.48505e-02	 1.12502e+14	 5.96090e+13	 2.50000e+00	 2.50000e+00
4.39670e-02 	 9.57885e-01 	 6.85690e+01 	 2.28722e-04 	 8.20292e-01 	 5.55595e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.48272e-02	 2.48272e-02	 1.12463e+14	 5.96215e+13	 2.50000e+00	 2.50000e+00
4.54166e-02 	 9.56556e-01 	 6.86187e+01 	 2.28887e-04 	 8.19656e-01 	 5.56443e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.48043e-02	 2.48043e-02	 1.12424e+14	 5.96340e+13	 2.50000e+00	 2.50000e+00
4.68683e-02 	 9.55230e-01 	 6.86686e+01 	 2.29054e-04 	 8.19020e-01 	 5.57290e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.47815e-02	 2.47815e-02	 1.12380e+14	 5.96434e+13	 2.50000e+00	 2.50000e+00
4.83221e-02 	 9.53905e-01 	 6.87187e+01 	 2.29221e-04 	 8.18384e-01 	 5.58138e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.47587e-02	 2.47587e-02	 1.12341e+14	 5.96559e+13	 2.50000e+00	 1.00000e+00
4.97778e-02 	 9.52583e-01 	 6.87689e+01 	 2.29388e-04 	 8.17750e-01 	 5.58986e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.47359e-02	 2.47359e-02	 1.12302e+14	 5.96683e+13	 2.50000e+00	 2.50000e+00
5.12356e-02 	 9.51262e-01 	 6.88193e+01 	 2.29556e-04 	 8.17115e-01 	 5.59834e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.47132e-02	 2.47132e-02	 1.12264e+14	 5.96807e+13	 2.50000e+00	 2.50000e+00
5.26953e-02 	 9.49942e-01 	 6.88699e+01 	 2.29725e-04 	 8.16481e-01 	 5.60682e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.46904e-02	 2.46904e-02	 1.12225e+14	 5.96931e+13	 2.50000e+00	 2.50000e+00
5.41571e-02 	 9.48625e-01 	 6.89206e+01 	 2.29894e-04 	 8.15848e-01 	 5.61530e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.46677e-02	 2.46677e-02	 1.12187e+14	 5.97055e+13	 2.50000e+00	 2.50000e+00
5.56210e-02 	 9.47310e-01 	 6.89715e+01 	 2.30064e-04 	 8.15215e-01 	 5.62378e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.46450e-02	 2.46450e-02	 1.12148e+14	 5.97178e+13	 2.50000e+00	 2.50000e+00
5.70869e-02 	 9.45996e-01 	 6.90226e+01 	 2.30235e-04 	 8.14583e-01 	 5.63226e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.46223e-02	 2.46223e-02	 1.12110e+14	 5.97302e+13	 2.50000e+00	 2.50000e+00
5.85548e-02 	 9.44684e-01 	 6.90739e+01 	 2.30406e-04 	 8.13945e-01 	 5.64073e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.46006e-02	 2.46006e-02	 1.12072e+14	 5.97425e+13	 2.50000e+00	 2.50000e+00
