# Column 1: redshift
# Column 2: scale factor
# Column 3: Hubble parameter [km/s/Mpc]
# Column 4: Hubble parameter [Mpc^-1]
# Column 5: sigma8
# Column 6: velocity growth rate f = dlnD/dlna
# Column 7: vrms2 [km/s]
# Column 8: Delta Chi sigma2_hsv [Mpc/h,see Eq. 33 of Takada and Spergel 2013]
# Column 9: mvir  [Msun/h] (typical <M>)
# Column 10: mean galaxy number density ng_bar
# Column 11: mdel
# Column 12: mdel_prime
# Column 13: delta_prime
# Column 14: delta_prime
1.13092e-01 	 8.98399e-01 	 7.10521e+01 	 2.37004e-04 	 7.92063e-01 	 5.94685e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11554e+14	 5.77326e+13	 2.50000e+00	 1.00000e+00
1.15186e-01 	 8.96711e-01 	 7.11310e+01 	 2.37267e-04 	 7.91171e-01 	 5.95826e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11502e+14	 5.77481e+13	 2.50000e+00	 2.50000e+00
1.17285e-01 	 8.95027e-01 	 7.12101e+01 	 2.37531e-04 	 7.90280e-01 	 5.96966e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11450e+14	 5.77636e+13	 2.50000e+00	 2.50000e+00
1.19388e-01 	 8.93346e-01 	 7.12897e+01 	 2.37797e-04 	 7.89390e-01 	 5.98106e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11398e+14	 5.77791e+13	 2.50000e+00	 2.50000e+00
1.21494e-01 	 8.91668e-01 	 7.13696e+01 	 2.38063e-04 	 7.88500e-01 	 5.99246e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11347e+14	 5.77946e+13	 2.50000e+00	 2.50000e+00
1.23605e-01 	 8.89993e-01 	 7.14499e+01 	 2.38331e-04 	 7.87612e-01 	 6.00385e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11295e+14	 5.78101e+13	 2.50000e+00	 2.50000e+00
1.25719e-01 	 8.88321e-01 	 7.15305e+01 	 2.38600e-04 	 7.86725e-01 	 6.01523e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11244e+14	 5.78256e+13	 2.50000e+00	 1.00000e+00
1.27838e-01 	 8.86652e-01 	 7.16115e+01 	 2.38870e-04 	 7.85839e-01 	 6.02661e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11192e+14	 5.78410e+13	 2.50000e+00	 2.50000e+00
1.29960e-01 	 8.84987e-01 	 7.16928e+01 	 2.39142e-04 	 7.84953e-01 	 6.03799e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11141e+14	 5.78565e+13	 2.50000e+00	 1.00000e+00
1.32087e-01 	 8.83325e-01 	 7.17746e+01 	 2.39414e-04 	 7.84069e-01 	 6.04936e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11090e+14	 5.78719e+13	 2.50000e+00	 2.50000e+00
1.34217e-01 	 8.81665e-01 	 7.18566e+01 	 2.39688e-04 	 7.83173e-01 	 6.06072e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.11039e+14	 5.78872e+13	 2.50000e+00	 2.50000e+00
1.36352e-01 	 8.80009e-01 	 7.19391e+01 	 2.39963e-04 	 7.82274e-01 	 6.07208e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10988e+14	 5.79026e+13	 2.50000e+00	 2.50000e+00
1.38490e-01 	 8.78356e-01 	 7.20219e+01 	 2.40239e-04 	 7.81376e-01 	 6.08343e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10938e+14	 5.79179e+13	 2.50000e+00	 2.50000e+00
1.40633e-01 	 8.76706e-01 	 7.21052e+01 	 2.40517e-04 	 7.80479e-01 	 6.09477e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10887e+14	 5.79333e+13	 2.50000e+00	 2.50000e+00
1.42779e-01 	 8.75060e-01 	 7.21887e+01 	 2.40796e-04 	 7.79583e-01 	 6.10611e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10837e+14	 5.79486e+13	 2.50000e+00	 2.50000e+00
1.44930e-01 	 8.73416e-01 	 7.22727e+01 	 2.41076e-04 	 7.78688e-01 	 6.11745e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10786e+14	 5.79638e+13	 2.50000e+00	 2.50000e+00
1.47085e-01 	 8.71775e-01 	 7.23570e+01 	 2.41357e-04 	 7.77794e-01 	 6.12877e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10736e+14	 5.79791e+13	 2.50000e+00	 1.00000e+00
1.49243e-01 	 8.70138e-01 	 7.24417e+01 	 2.41640e-04 	 7.76901e-01 	 6.14009e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10686e+14	 5.79943e+13	 2.50000e+00	 1.00000e+00
1.51406e-01 	 8.68503e-01 	 7.25268e+01 	 2.41923e-04 	 7.76009e-01 	 6.15141e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10636e+14	 5.80095e+13	 2.50000e+00	 2.50000e+00
1.53573e-01 	 8.66872e-01 	 7.26123e+01 	 2.42209e-04 	 7.75118e-01 	 6.16271e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10586e+14	 5.80247e+13	 2.50000e+00	 1.00000e+00
1.55744e-01 	 8.65244e-01 	 7.26982e+01 	 2.42495e-04 	 7.74218e-01 	 6.17401e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10536e+14	 5.80399e+13	 2.50000e+00	 2.50000e+00
1.57919e-01 	 8.63618e-01 	 7.27844e+01 	 2.42783e-04 	 7.73313e-01 	 6.18530e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10486e+14	 5.80550e+13	 2.50000e+00	 2.50000e+00
1.60098e-01 	 8.61996e-01 	 7.28710e+01 	 2.43072e-04 	 7.72408e-01 	 6.19659e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10437e+14	 5.80701e+13	 2.50000e+00	 1.00000e+00
1.62281e-01 	 8.60377e-01 	 7.29580e+01 	 2.43362e-04 	 7.71505e-01 	 6.20786e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10387e+14	 5.80852e+13	 2.50000e+00	 1.00000e+00
1.64468e-01 	 8.58761e-01 	 7.30454e+01 	 2.43653e-04 	 7.70603e-01 	 6.21913e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10338e+14	 5.81002e+13	 2.50000e+00	 2.50000e+00
1.66660e-01 	 8.57148e-01 	 7.31332e+01 	 2.43946e-04 	 7.69702e-01 	 6.23039e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10288e+14	 5.81152e+13	 2.50000e+00	 2.50000e+00
1.68855e-01 	 8.55538e-01 	 7.32214e+01 	 2.44240e-04 	 7.68801e-01 	 6.24165e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10239e+14	 5.81302e+13	 2.50000e+00	 2.50000e+00
1.71055e-01 	 8.53931e-01 	 7.33099e+01 	 2.44536e-04 	 7.67902e-01 	 6.25289e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10190e+14	 5.81452e+13	 2.50000e+00	 2.50000e+00
1.73259e-01 	 8.52327e-01 	 7.33989e+01 	 2.44832e-04 	 7.67004e-01 	 6.26413e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10141e+14	 5.81601e+13	 2.50000e+00	 2.50000e+00
1.75467e-01 	 8.50726e-01 	 7.34883e+01 	 2.45130e-04 	 7.66107e-01 	 6.27536e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10093e+14	 5.81750e+13	 2.50000e+00	 2.50000e+00
1.77679e-01 	 8.49128e-01 	 7.35780e+01 	 2.45430e-04 	 7.65202e-01 	 6.28658e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.10044e+14	 5.81898e+13	 2.50000e+00	 1.00000e+00
1.79895e-01 	 8.47533e-01 	 7.36682e+01 	 2.45731e-04 	 7.64291e-01 	 6.29780e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09995e+14	 5.82047e+13	 2.50000e+00	 1.00000e+00
1.82115e-01 	 8.45941e-01 	 7.37587e+01 	 2.46033e-04 	 7.63381e-01 	 6.30900e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09947e+14	 5.82195e+13	 2.50000e+00	 2.50000e+00
1.84340e-01 	 8.44352e-01 	 7.38497e+01 	 2.46336e-04 	 7.62472e-01 	 6.32020e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09898e+14	 5.82343e+13	 2.50000e+00	 1.00000e+00
1.86569e-01 	 8.42766e-01 	 7.39410e+01 	 2.46641e-04 	 7.61564e-01 	 6.33138e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09850e+14	 5.82490e+13	 2.50000e+00	 2.50000e+00
1.88802e-01 	 8.41183e-01 	 7.40328e+01 	 2.46947e-04 	 7.60658e-01 	 6.34256e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09802e+14	 5.82637e+13	 2.50000e+00	 2.50000e+00
1.91039e-01 	 8.39603e-01 	 7.41249e+01 	 2.47254e-04 	 7.59752e-01 	 6.35373e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09754e+14	 5.82784e+13	 2.50000e+00	 2.50000e+00
1.93281e-01 	 8.38026e-01 	 7.42175e+01 	 2.47563e-04 	 7.58847e-01 	 6.36489e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09706e+14	 5.82930e+13	 2.50000e+00	 2.50000e+00
1.95526e-01 	 8.36452e-01 	 7.43105e+01 	 2.47873e-04 	 7.57944e-01 	 6.37604e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09658e+14	 5.83076e+13	 2.50000e+00	 2.50000e+00
1.97776e-01 	 8.34881e-01 	 7.44038e+01 	 2.48184e-04 	 7.57041e-01 	 6.38718e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09610e+14	 5.83221e+13	 2.50000e+00	 2.50000e+00
2.00030e-01 	 8.33312e-01 	 7.44976e+01 	 2.48497e-04 	 7.56132e-01 	 6.39831e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09563e+14	 5.83367e+13	 2.50000e+00	 2.50000e+00
2.02288e-01 	 8.31747e-01 	 7.45918e+01 	 2.48812e-04 	 7.55216e-01 	 6.40943e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09515e+14	 5.83511e+13	 2.50000e+00	 2.50000e+00
2.04551e-01 	 8.30185e-01 	 7.46864e+01 	 2.49127e-04 	 7.54301e-01 	 6.42055e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09468e+14	 5.83656e+13	 2.50000e+00	 2.50000e+00
2.06818e-01 	 8.28625e-01 	 7.47815e+01 	 2.49444e-04 	 7.53387e-01 	 6.43165e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09421e+14	 5.83800e+13	 2.50000e+00	 2.50000e+00
2.09089e-01 	 8.27069e-01 	 7.48769e+01 	 2.49763e-04 	 7.52474e-01 	 6.44274e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09373e+14	 5.83944e+13	 2.50000e+00	 1.00000e+00
2.11364e-01 	 8.25515e-01 	 7.49728e+01 	 2.50082e-04 	 7.51562e-01 	 6.45382e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09326e+14	 5.84087e+13	 2.50000e+00	 1.00000e+00
2.13644e-01 	 8.23965e-01 	 7.50691e+01 	 2.50403e-04 	 7.50651e-01 	 6.46489e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09279e+14	 5.84230e+13	 2.50000e+00	 2.50000e+00
2.15928e-01 	 8.22417e-01 	 7.51658e+01 	 2.50726e-04 	 7.49741e-01 	 6.47595e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09232e+14	 5.84373e+13	 2.50000e+00	 1.00000e+00
2.18216e-01 	 8.20872e-01 	 7.52629e+01 	 2.51050e-04 	 7.48833e-01 	 6.48700e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09186e+14	 5.84515e+13	 2.50000e+00	 2.50000e+00
2.20509e-01 	 8.19330e-01 	 7.53604e+01 	 2.51375e-04 	 7.47925e-01 	 6.49804e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09139e+14	 5.84656e+13	 2.50000e+00	 2.50000e+00
2.22806e-01 	 8.17791e-01 	 7.54584e+01 	 2.51702e-04 	 7.47013e-01 	 6.50907e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09093e+14	 5.84798e+13	 2.50000e+00	 2.50000e+00
2.25107e-01 	 8.16255e-01 	 7.55568e+01 	 2.52030e-04 	 7.46093e-01 	 6.52009e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09046e+14	 5.84939e+13	 2.50000e+00	 2.50000e+00
2.27412e-01 	 8.14722e-01 	 7.56556e+01 	 2.52360e-04 	 7.45173e-01 	 6.53109e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.09000e+14	 5.85079e+13	 2.50000e+00	 2.50000e+00
2.29722e-01 	 8.13192e-01 	 7.57549e+01 	 2.52691e-04 	 7.44254e-01 	 6.54209e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08954e+14	 5.85219e+13	 2.50000e+00	 2.50000e+00
2.32037e-01 	 8.11664e-01 	 7.58546e+01 	 2.53024e-04 	 7.43337e-01 	 6.55307e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08908e+14	 5.85359e+13	 2.50000e+00	 2.50000e+00
2.34355e-01 	 8.10140e-01 	 7.59547e+01 	 2.53358e-04 	 7.42420e-01 	 6.56404e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08862e+14	 5.85498e+13	 2.50000e+00	 2.50000e+00
2.36678e-01 	 8.08618e-01 	 7.60552e+01 	 2.53693e-04 	 7.41505e-01 	 6.57500e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08816e+14	 5.85636e+13	 2.50000e+00	 2.50000e+00
2.39005e-01 	 8.07099e-01 	 7.61562e+01 	 2.54030e-04 	 7.40591e-01 	 6.58595e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08770e+14	 5.85775e+13	 2.50000e+00	 2.50000e+00
2.41337e-01 	 8.05583e-01 	 7.62576e+01 	 2.54368e-04 	 7.39678e-01 	 6.59689e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08724e+14	 5.85912e+13	 2.50000e+00	 2.50000e+00
2.43673e-01 	 8.04070e-01 	 7.63595e+01 	 2.54708e-04 	 7.38766e-01 	 6.60781e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08679e+14	 5.86050e+13	 2.50000e+00	 2.50000e+00
2.46014e-01 	 8.02559e-01 	 7.64618e+01 	 2.55049e-04 	 7.37852e-01 	 6.61872e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08633e+14	 5.86186e+13	 2.50000e+00	 1.00000e+00
2.48358e-01 	 8.01052e-01 	 7.65645e+01 	 2.55392e-04 	 7.36927e-01 	 6.62963e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08588e+14	 5.86323e+13	 2.50000e+00	 2.50000e+00
2.50708e-01 	 7.99547e-01 	 7.66677e+01 	 2.55736e-04 	 7.36003e-01 	 6.64051e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08543e+14	 5.86459e+13	 2.50000e+00	 2.50000e+00
2.53061e-01 	 7.98045e-01 	 7.67713e+01 	 2.56082e-04 	 7.35081e-01 	 6.65139e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08497e+14	 5.86594e+13	 2.50000e+00	 2.50000e+00
2.55420e-01 	 7.96546e-01 	 7.68754e+01 	 2.56429e-04 	 7.34159e-01 	 6.66225e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08452e+14	 5.86729e+13	 2.50000e+00	 1.00000e+00
2.57782e-01 	 7.95050e-01 	 7.69799e+01 	 2.56777e-04 	 7.33239e-01 	 6.67310e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08407e+14	 5.86864e+13	 2.50000e+00	 2.50000e+00
2.60149e-01 	 7.93557e-01 	 7.70849e+01 	 2.57127e-04 	 7.32320e-01 	 6.68394e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08363e+14	 5.86997e+13	 2.50000e+00	 2.50000e+00
2.62521e-01 	 7.92066e-01 	 7.71903e+01 	 2.57479e-04 	 7.31402e-01 	 6.69476e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08318e+14	 5.87131e+13	 2.50000e+00	 1.00000e+00
2.64897e-01 	 7.90578e-01 	 7.72962e+01 	 2.57832e-04 	 7.30486e-01 	 6.70558e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08273e+14	 5.87264e+13	 2.50000e+00	 2.50000e+00
2.67277e-01 	 7.89093e-01 	 7.74025e+01 	 2.58187e-04 	 7.29570e-01 	 6.71637e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08229e+14	 5.87396e+13	 2.50000e+00	 2.50000e+00
2.69662e-01 	 7.87611e-01 	 7.75093e+01 	 2.58543e-04 	 7.28653e-01 	 6.72716e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08184e+14	 5.87528e+13	 2.50000e+00	 2.50000e+00
2.72051e-01 	 7.86132e-01 	 7.76165e+01 	 2.58901e-04 	 7.27725e-01 	 6.73793e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08140e+14	 5.87660e+13	 2.50000e+00	 1.00000e+00
2.74445e-01 	 7.84655e-01 	 7.77242e+01 	 2.59260e-04 	 7.26798e-01 	 6.74869e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08096e+14	 5.87790e+13	 2.50000e+00	 2.50000e+00
2.76844e-01 	 7.83181e-01 	 7.78323e+01 	 2.59621e-04 	 7.25872e-01 	 6.75943e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08052e+14	 5.87921e+13	 2.50000e+00	 2.50000e+00
2.79246e-01 	 7.81710e-01 	 7.79409e+01 	 2.59983e-04 	 7.24947e-01 	 6.77017e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.08008e+14	 5.88051e+13	 2.50000e+00	 2.50000e+00
2.81654e-01 	 7.80242e-01 	 7.80500e+01 	 2.60347e-04 	 7.24024e-01 	 6.78088e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.07964e+14	 5.88180e+13	 2.50000e+00	 2.50000e+00
2.84066e-01 	 7.78776e-01 	 7.81595e+01 	 2.60712e-04 	 7.23102e-01 	 6.79159e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.07920e+14	 5.88309e+13	 2.50000e+00	 2.50000e+00
2.86482e-01 	 7.77313e-01 	 7.82695e+01 	 2.61079e-04 	 7.22181e-01 	 6.80228e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.07877e+14	 5.88437e+13	 2.50000e+00	 2.50000e+00
2.88903e-01 	 7.75853e-01 	 7.83800e+01 	 2.61447e-04 	 7.21261e-01 	 6.81295e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.07833e+14	 5.88565e+13	 2.50000e+00	 2.50000e+00
2.91329e-01 	 7.74396e-01 	 7.84909e+01 	 2.61818e-04 	 7.20342e-01 	 6.82361e-01 	 0.00000e+00 	 0.00000e+00 	 1.00000e+14	 0.00000e+00	 1.07790e+14	 5.88692e+13	 2.50000e+00	 1.00000e+00
